Asset,Order Type,Type,Side,Qty,Filled Qty,Avg. Fill Price,Status,Source,Submitted At,Filled At,Expires At
F,Market,market,buy,310,310,13.155,filled,access_key,"Oct 29, 2025, 6:51:56 AM","Oct 29, 2025, 6:51:56 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,15,15,358.095,filled,access_key,"Oct 29, 2025, 6:51:54 AM","Oct 29, 2025, 6:51:54 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,26,26,189.0868,filled,access_key,"Oct 29, 2025, 6:51:52 AM","Oct 29, 2025, 6:51:52 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,13,13,462.91,filled,access_key,"Oct 29, 2025, 6:51:50 AM","Oct 29, 2025, 6:51:50 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $357.41,stop,sell,11,11,357.375,filled,access_key,"Oct 29, 2025, 6:46:49 AM","Oct 29, 2025, 6:46:49 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.12,stop,sell,240,240,13.125,filled,access_key,"Oct 29, 2025, 6:46:20 AM","Oct 29, 2025, 6:46:20 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.13,stop,sell,291,291,13.1316,filled,access_key,"Oct 29, 2025, 6:45:57 AM","Oct 29, 2025, 6:45:57 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $462.64,stop,sell,16,16,462.564,filled,access_key,"Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $462.79,stop,sell,10,10,462.4241,filled,access_key,"Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $462.98,stop,sell,15,15,462.9249,filled,access_key,"Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $463.33,stop,sell,12,12,462.95,filled,access_key,"Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 6:45:39 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,240,240,13.148,filled,access_key,"Oct 29, 2025, 6:44:04 AM","Oct 29, 2025, 6:44:04 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,11,11,358.13,filled,access_key,"Oct 29, 2025, 6:44:02 AM","Oct 29, 2025, 6:44:02 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Limit @ $189.30,limit,sell,20,20,189.3,filled,access_key,"Oct 29, 2025, 6:44:00 AM","Oct 29, 2025, 7:13:27 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,20,20,188.3368,filled,access_key,"Oct 29, 2025, 6:44:00 AM","Oct 29, 2025, 6:44:00 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,10,10,463.7054,filled,access_key,"Oct 29, 2025, 6:43:58 AM","Oct 29, 2025, 6:43:58 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,291,291,13.1584,filled,access_key,"Oct 29, 2025, 6:36:18 AM","Oct 29, 2025, 6:36:18 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,14,14,357.794,filled,access_key,"Oct 29, 2025, 6:36:16 AM","Oct 29, 2025, 6:36:16 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Limit @ $189.20,limit,sell,24,24,189.2,filled,access_key,"Oct 29, 2025, 6:36:14 AM","Oct 29, 2025, 6:37:52 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,24,24,188.2723,filled,access_key,"Oct 29, 2025, 6:36:14 AM","Oct 29, 2025, 6:36:14 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,12,12,464.2771,filled,access_key,"Oct 29, 2025, 6:36:12 AM","Oct 29, 2025, 6:36:12 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,352,352,13.145,filled,access_key,"Oct 29, 2025, 6:28:41 AM","Oct 29, 2025, 6:28:41 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,17,17,357.6119,filled,access_key,"Oct 29, 2025, 6:28:39 AM","Oct 29, 2025, 6:28:39 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Limit @ $188.29,limit,sell,30,30,188.29,filled,access_key,"Oct 29, 2025, 6:28:37 AM","Oct 29, 2025, 6:34:53 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,30,30,187.3385,filled,access_key,"Oct 29, 2025, 6:28:37 AM","Oct 29, 2025, 6:28:37 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,15,15,463.949,filled,access_key,"Oct 29, 2025, 6:28:35 AM","Oct 29, 2025, 6:28:35 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.14,stop,sell,366,366,13.1423,filled,access_key,"Oct 29, 2025, 6:27:22 AM","Oct 29, 2025, 6:27:22 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.14,stop,sell,239,239,13.1403,filled,access_key,"Oct 29, 2025, 6:27:22 AM","Oct 29, 2025, 6:27:22 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $357.78,stop,sell,18,18,357.7472,filled,access_key,"Oct 29, 2025, 6:25:39 AM","Oct 29, 2025, 6:25:39 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $186.86,stop,sell,31,31,186.9099,filled,access_key,"Oct 29, 2025, 6:24:16 AM","Oct 29, 2025, 6:24:16 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,366,366,13.1652,filled,access_key,"Oct 29, 2025, 6:20:55 AM","Oct 29, 2025, 6:20:55 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,18,18,358.495,filled,access_key,"Oct 29, 2025, 6:20:53 AM","Oct 29, 2025, 6:20:53 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,31,31,187.2568,filled,access_key,"Oct 29, 2025, 6:20:51 AM","Oct 29, 2025, 6:20:51 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,16,16,463.556,filled,access_key,"Oct 29, 2025, 6:20:49 AM","Oct 29, 2025, 6:20:49 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $187.68,stop,sell,20,20,187.6766,filled,access_key,"Oct 29, 2025, 6:19:12 AM","Oct 29, 2025, 6:19:12 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.15,stop,sell,245,245,13.1524,filled,access_key,"Oct 29, 2025, 6:19:02 AM","Oct 29, 2025, 6:19:02 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.16,stop,sell,305,305,13.1622,filled,access_key,"Oct 29, 2025, 6:18:59 AM","Oct 29, 2025, 6:18:59 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $463.54,stop,sell,12,12,463.5255,filled,access_key,"Oct 29, 2025, 6:15:50 AM","Oct 29, 2025, 6:15:50 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.37,stop,sell,15,15,359.1134,filled,access_key,"Oct 29, 2025, 6:15:11 AM","Oct 29, 2025, 6:15:11 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $187.84,stop,sell,26,26,187.8426,filled,access_key,"Oct 29, 2025, 6:15:09 AM","Oct 29, 2025, 6:15:09 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.38,stop,sell,10,10,464.3866,filled,access_key,"Oct 29, 2025, 6:14:27 AM","Oct 29, 2025, 6:14:27 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.38,stop,sell,13,13,464.3702,filled,access_key,"Oct 29, 2025, 6:14:27 AM","Oct 29, 2025, 6:14:27 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,305,305,13.1879,filled,access_key,"Oct 29, 2025, 6:13:08 AM","Oct 29, 2025, 6:13:08 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,15,15,360.1494,filled,access_key,"Oct 29, 2025, 6:13:06 AM","Oct 29, 2025, 6:13:06 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,26,26,188.2442,filled,access_key,"Oct 29, 2025, 6:13:04 AM","Oct 29, 2025, 6:13:04 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,13,13,465.3,filled,access_key,"Oct 29, 2025, 6:13:02 AM","Oct 29, 2025, 6:13:02 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.61,stop,sell,13,13,464.6265,filled,access_key,"Oct 29, 2025, 6:12:29 AM","Oct 29, 2025, 6:12:29 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.92,stop,sell,10,10,464.8826,filled,access_key,"Oct 29, 2025, 6:11:57 AM","Oct 29, 2025, 6:11:57 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $187.74,stop,sell,25,25,187.7309,filled,access_key,"Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $358.60,stop,sell,13,13,358.5929,filled,access_key,"Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $358.67,stop,sell,14,14,358.55,filled,access_key,"Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $358.70,stop,sell,11,11,358.6738,filled,access_key,"Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 6:10:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.05,stop,sell,12,12,359.175,filled,access_key,"Oct 29, 2025, 6:09:32 AM","Oct 29, 2025, 6:09:32 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,245,245,13.1788,filled,access_key,"Oct 29, 2025, 6:05:18 AM","Oct 29, 2025, 6:05:18 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,12,12,359.79,filled,access_key,"Oct 29, 2025, 6:05:16 AM","Oct 29, 2025, 6:05:16 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,20,20,188.0901,filled,access_key,"Oct 29, 2025, 6:05:14 AM","Oct 29, 2025, 6:05:14 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,10,10,465.3402,filled,access_key,"Oct 29, 2025, 6:05:12 AM","Oct 29, 2025, 6:05:12 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.17,stop,sell,300,300,13.1739,filled,access_key,"Oct 29, 2025, 6:04:47 AM","Oct 29, 2025, 6:04:47 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,300,300,13.1982,filled,access_key,"Oct 29, 2025, 5:57:34 AM","Oct 29, 2025, 5:57:34 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,14,14,359.39,filled,access_key,"Oct 29, 2025, 5:57:32 AM","Oct 29, 2025, 5:57:32 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,25,25,188.1423,filled,access_key,"Oct 29, 2025, 5:57:31 AM","Oct 29, 2025, 5:57:31 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,13,13,465.5736,filled,access_key,"Oct 29, 2025, 5:57:29 AM","Oct 29, 2025, 5:57:29 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.08,stop,sell,14,14,188.1032,filled,access_key,"Oct 29, 2025, 5:55:09 AM","Oct 29, 2025, 5:55:09 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.08,stop,sell,18,18,188.1032,filled,access_key,"Oct 29, 2025, 5:55:09 AM","Oct 29, 2025, 5:55:09 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.09,stop,sell,19,19,188.1252,filled,access_key,"Oct 29, 2025, 5:55:06 AM","Oct 29, 2025, 5:55:06 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.13,stop,sell,10,10,188.1077,filled,access_key,"Oct 29, 2025, 5:55:06 AM","Oct 29, 2025, 5:55:06 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.15,stop,sell,18,18,188.1566,filled,access_key,"Oct 29, 2025, 5:55:05 AM","Oct 29, 2025, 5:55:05 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.31,stop,sell,11,11,188.28,filled,access_key,"Oct 29, 2025, 5:52:57 AM","Oct 29, 2025, 5:52:57 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.34,stop,sell,12,12,188.31,filled,access_key,"Oct 29, 2025, 5:52:57 AM","Oct 29, 2025, 5:52:57 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.36,stop,sell,23,23,188.3333,filled,access_key,"Oct 29, 2025, 5:52:56 AM","Oct 29, 2025, 5:52:56 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.45,stop,sell,20,20,188.44,filled,access_key,"Oct 29, 2025, 5:50:00 AM","Oct 29, 2025, 5:50:00 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,239,239,13.1698,filled,access_key,"Oct 29, 2025, 5:49:55 AM","Oct 29, 2025, 5:49:55 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,11,11,359.51,filled,access_key,"Oct 29, 2025, 5:49:53 AM","Oct 29, 2025, 5:49:53 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,20,20,188.8192,filled,access_key,"Oct 29, 2025, 5:49:45 AM","Oct 29, 2025, 5:49:45 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,10,10,465.8015,filled,access_key,"Oct 29, 2025, 5:49:43 AM","Oct 29, 2025, 5:49:43 AM","Oct 29, 2025, 9:00:00 AM"
F,Limit @ $13.18,limit,sell,277,277,13.18,filled,access_key,"Oct 29, 2025, 5:42:16 AM","Oct 29, 2025, 5:52:02 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,277,277,13.1187,filled,access_key,"Oct 29, 2025, 5:42:16 AM","Oct 29, 2025, 5:42:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,13,13,359.3702,filled,access_key,"Oct 29, 2025, 5:42:14 AM","Oct 29, 2025, 5:42:14 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,23,23,188.7801,filled,access_key,"Oct 29, 2025, 5:42:12 AM","Oct 29, 2025, 5:42:12 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,12,12,464.5271,filled,access_key,"Oct 29, 2025, 5:42:10 AM","Oct 29, 2025, 5:42:10 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.54,stop,sell,13,13,188.51,filled,access_key,"Oct 29, 2025, 5:40:15 AM","Oct 29, 2025, 5:40:15 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Stop @ $188.69,stop,sell,20,20,188.684,filled,access_key,"Oct 29, 2025, 5:40:00 AM","Oct 29, 2025, 5:40:00 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.11,stop,sell,243,243,13.1116,filled,access_key,"Oct 29, 2025, 5:39:00 AM","Oct 29, 2025, 5:39:00 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.31,stop,sell,6,6,464.3133,filled,access_key,"Oct 29, 2025, 5:38:10 AM","Oct 29, 2025, 5:38:10 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.46,stop,sell,9,9,464.4502,filled,access_key,"Oct 29, 2025, 5:37:33 AM","Oct 29, 2025, 5:37:33 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.83,stop,sell,10,10,464.7827,filled,access_key,"Oct 29, 2025, 5:37:16 AM","Oct 29, 2025, 5:37:16 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.78,stop,sell,12,12,359.7068,filled,access_key,"Oct 29, 2025, 5:35:58 AM","Oct 29, 2025, 5:35:58 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,243,243,13.1384,filled,access_key,"Oct 29, 2025, 5:34:40 AM","Oct 29, 2025, 5:34:40 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,12,12,360.3597,filled,access_key,"Oct 29, 2025, 5:34:38 AM","Oct 29, 2025, 5:34:38 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,20,20,189.08,filled,access_key,"Oct 29, 2025, 5:34:36 AM","Oct 29, 2025, 5:34:36 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,10,10,465.7973,filled,access_key,"Oct 29, 2025, 5:34:34 AM","Oct 29, 2025, 5:34:34 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.87,stop,sell,6,6,464.8128,filled,access_key,"Oct 29, 2025, 5:31:59 AM","Oct 29, 2025, 5:31:59 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.65,stop,sell,7,7,359.7102,filled,access_key,"Oct 29, 2025, 5:30:43 AM","Oct 29, 2025, 5:30:43 AM","Oct 29, 2025, 9:00:00 AM"
F,Limit @ $13.18,limit,sell,155,155,13.18,filled,access_key,"Oct 29, 2025, 5:26:59 AM","Oct 29, 2025, 5:52:02 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,155,155,13.1064,filled,access_key,"Oct 29, 2025, 5:26:59 AM","Oct 29, 2025, 5:26:59 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,7,7,360.4431,filled,access_key,"Oct 29, 2025, 5:26:57 AM","Oct 29, 2025, 5:26:57 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,13,13,188.9222,filled,access_key,"Oct 29, 2025, 5:26:55 AM","Oct 29, 2025, 5:26:55 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,6,6,465.8019,filled,access_key,"Oct 29, 2025, 5:26:53 AM","Oct 29, 2025, 5:26:53 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.19,stop,sell,8,8,359.2002,filled,access_key,"Oct 29, 2025, 5:20:51 AM","Oct 29, 2025, 5:20:51 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.09,stop,sell,138,138,13.094,filled,access_key,"Oct 29, 2025, 5:19:57 AM","Oct 29, 2025, 5:19:57 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.82,stop,sell,6,6,464.8233,filled,access_key,"Oct 29, 2025, 5:19:22 AM","Oct 29, 2025, 5:19:22 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,138,138,13.1176,filled,access_key,"Oct 29, 2025, 5:18:49 AM","Oct 29, 2025, 5:18:49 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Limit @ $361.19,limit,sell,6,6,361.19,filled,access_key,"Oct 29, 2025, 5:18:47 AM","Oct 29, 2025, 5:30:47 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,6,6,359.365,filled,access_key,"Oct 29, 2025, 5:18:47 AM","Oct 29, 2025, 5:18:47 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,11,11,188.6652,filled,access_key,"Oct 29, 2025, 5:18:45 AM","Oct 29, 2025, 5:18:45 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,6,6,465.1767,filled,access_key,"Oct 29, 2025, 5:18:43 AM","Oct 29, 2025, 5:18:43 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $360.41,stop,sell,7,7,360.3706,filled,access_key,"Oct 29, 2025, 5:15:36 AM","Oct 29, 2025, 5:15:36 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $465.07,stop,sell,7,7,465.08,filled,access_key,"Oct 29, 2025, 5:11:56 AM","Oct 29, 2025, 5:11:56 AM","Oct 29, 2025, 9:00:00 AM"
F,Limit @ $13.16,limit,sell,152,152,13.16,filled,access_key,"Oct 29, 2025, 5:11:10 AM","Oct 29, 2025, 5:47:58 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,152,152,13.0953,filled,access_key,"Oct 29, 2025, 5:11:10 AM","Oct 29, 2025, 5:11:10 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,7,7,360.8,filled,access_key,"Oct 29, 2025, 5:11:08 AM","Oct 29, 2025, 5:11:08 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,12,12,188.8367,filled,access_key,"Oct 29, 2025, 5:11:06 AM","Oct 29, 2025, 5:11:06 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,6,6,465.7865,filled,access_key,"Oct 29, 2025, 5:11:04 AM","Oct 29, 2025, 5:11:04 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.09,stop,sell,223,223,13.0916,filled,access_key,"Oct 29, 2025, 5:10:27 AM","Oct 29, 2025, 5:10:27 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.09,stop,sell,172,172,13.093,filled,access_key,"Oct 29, 2025, 5:10:27 AM","Oct 29, 2025, 5:10:27 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,172,172,13.1153,filled,access_key,"Oct 29, 2025, 5:03:34 AM","Oct 29, 2025, 5:03:34 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,8,8,359.9325,filled,access_key,"Oct 29, 2025, 5:03:32 AM","Oct 29, 2025, 5:03:32 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,14,14,188.4399,filled,access_key,"Oct 29, 2025, 5:03:30 AM","Oct 29, 2025, 5:03:30 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,7,7,466.03,filled,access_key,"Oct 29, 2025, 5:03:28 AM","Oct 29, 2025, 5:03:28 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,223,223,13.1284,filled,access_key,"Oct 29, 2025, 4:55:57 AM","Oct 29, 2025, 4:55:57 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Limit @ $361.56,limit,sell,11,11,361.56,filled,access_key,"Oct 29, 2025, 4:55:55 AM","Oct 29, 2025, 5:30:51 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,11,11,359.8659,filled,access_key,"Oct 29, 2025, 4:55:55 AM","Oct 29, 2025, 4:55:55 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,19,19,188.4487,filled,access_key,"Oct 29, 2025, 4:55:53 AM","Oct 29, 2025, 4:55:53 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,9,9,465.3,filled,access_key,"Oct 29, 2025, 4:55:51 AM","Oct 29, 2025, 4:55:51 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.36,stop,sell,10,10,359.5481,filled,access_key,"Oct 29, 2025, 4:55:24 AM","Oct 29, 2025, 4:55:24 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Stop @ $464.65,stop,sell,9,9,464.615,filled,access_key,"Oct 29, 2025, 4:52:01 AM","Oct 29, 2025, 4:52:01 AM","Oct 29, 2025, 9:00:00 AM"
F,Limit @ $13.17,limit,sell,215,215,13.17,filled,access_key,"Oct 29, 2025, 4:48:19 AM","Oct 29, 2025, 5:48:27 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,215,215,13.1072,filled,access_key,"Oct 29, 2025, 4:48:19 AM","Oct 29, 2025, 4:48:19 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,10,10,360.1519,filled,access_key,"Oct 29, 2025, 4:48:17 AM","Oct 29, 2025, 4:48:17 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,18,18,188.5098,filled,access_key,"Oct 29, 2025, 4:48:15 AM","Oct 29, 2025, 4:48:15 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,9,9,465.67,filled,access_key,"Oct 29, 2025, 4:48:13 AM","Oct 29, 2025, 4:48:13 AM","Oct 29, 2025, 9:00:00 AM"
META,Stop @ $751.14,stop,sell,5,5,751.0535,filled,access_key,"Oct 29, 2025, 4:45:23 AM","Oct 29, 2025, 4:45:23 AM","Oct 29, 2025, 9:00:00 AM"
META,Stop @ $751.31,stop,sell,4,4,751.36,filled,access_key,"Oct 29, 2025, 4:45:08 AM","Oct 29, 2025, 4:45:08 AM","Oct 29, 2025, 9:00:00 AM"
META,Stop @ $751.44,stop,sell,3,3,751.523,filled,access_key,"Oct 29, 2025, 4:45:01 AM","Oct 29, 2025, 4:45:01 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Stop @ $359.28,stop,sell,7,7,359.211429,filled,access_key,"Oct 29, 2025, 4:40:51 AM","Oct 29, 2025, 4:40:51 AM","Oct 29, 2025, 9:00:00 AM"
F,Limit @ $13.17,limit,sell,215,215,13.17,filled,access_key,"Oct 29, 2025, 4:40:37 AM","Oct 29, 2025, 5:48:27 AM","Oct 29, 2025, 9:00:00 AM"
F,Market,market,buy,215,215,13.1056,filled,access_key,"Oct 29, 2025, 4:40:37 AM","Oct 29, 2025, 4:40:37 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Limit @ $361.35,limit,sell,10,10,361.35,filled,access_key,"Oct 29, 2025, 4:40:35 AM","Oct 29, 2025, 5:30:47 AM","Oct 29, 2025, 9:00:00 AM"
COIN,Market,market,buy,10,10,359.8215,filled,access_key,"Oct 29, 2025, 4:40:35 AM","Oct 29, 2025, 4:40:35 AM","Oct 29, 2025, 9:00:00 AM"
PLTR,Market,market,buy,18,18,188.4231,filled,access_key,"Oct 29, 2025, 4:40:33 AM","Oct 29, 2025, 4:40:33 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Limit @ $465.96,limit,sell,9,9,465.96,filled,access_key,"Oct 29, 2025, 4:40:31 AM","Oct 29, 2025, 4:54:01 AM","Oct 29, 2025, 9:00:00 AM"
TSLA,Market,market,buy,9,9,463.51,filled,access_key,"Oct 29, 2025, 4:40:31 AM","Oct 29, 2025, 4:40:31 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.13,stop,sell,224,224,13.1211,filled,access_key,"Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.14,stop,sell,196,196,13.1201,filled,access_key,"Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.14,stop,sell,159,159,13.1216,filled,access_key,"Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 9:00:00 AM"
F,Stop @ $13.13,stop,sell,125,125,13.1214,filled,access_key,"Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 4:39:30 AM","Oct 29, 2025, 9:00:00 AM"
META,Stop @ $752.35,stop,sell,2,2,752.4006,filled,access_key,"Oct 29, 2025, 4:37:08 AM","Oct 29, 2025, 4:37:08 AM","Oct 29, 2025, 9:00:00 AM"
META,Stop @ $752.49,stop,sell,3,3,752.4838,filled,access_key,"Oct 29, 2025, 4:37:03 AM","Oct 29, 2025, 4:37:03 AM","Oct 29, 2025, 9:00:00 AM"
